sales_id,customer_id,product_id,order_date_key,payment_method_id,store_id,location_id,order_status,quantity_sold,discount_applied
S335,CUST1928,PROD184,D345,PM3,STORE29,LOC34,Returned,3,27.18
S336,CUST1195,PROD153,D141,PM1,STORE5,LOC43,Cancelled,4,8.38
S337,CUST1195,PROD191,D106,PM4,STORE28,LOC8,Pending,4,16.22
S338,CUST1248,PROD134,D146,PM5,STORE22,LOC39,Completed,1,10.36
S339,CUST1495,PROD192,D300,PM5,STORE25,LOC39,Pending,3,24.89
S340,CUST1335,PROD150,D353,PM2,STORE20,LOC34,Completed,1,18.48
S341,CUST1974,PROD152,D120,PM3,STORE11,LOC40,Completed,2,22.55
S342,CUST1675,PROD134,D312,PM5,STORE19,LOC16,Pending,4,14.7
S343,CUST1899,PROD112,D144,PM5,STORE2,LOC32,Cancelled,2,8.44
S344,CUST1446,PROD103,D70,PM3,STORE14,LOC31,Returned,3,28.15
S345,CUST1495,PROD165,D200,PM1,STORE8,LOC12,Returned,4,29.66
S346,CUST1646,PROD180,D52,PM4,STORE5,LOC28,Pending,2,29.66
S347,CUST1230,PROD180,D253,PM5,STORE21,LOC48,Pending,4,16.89
S348,CUST1850,PROD163,D60,PM3,STORE9,LOC33,Completed,4,13.37
S349,CUST1005,PROD127,D104,PM5,STORE16,LOC6,Pending,3,25.25
S350,CUST1290,PROD157,D134,PM3,STORE15,LOC3,Completed,1,25.62
S351,CUST1345,PROD160,D320,PM5,STORE6,LOC49,Completed,4,0.1
S352,CUST1955,PROD101,D202,PM5,STORE10,LOC16,Completed,2,25.96
S353,CUST1784,PROD139,D91,PM5,STORE10,LOC44,Cancelled,2,15.86
S354,CUST1518,PROD177,D151,PM2,STORE13,LOC49,Pending,2,25.33
S355,CUST1868,PROD124,D132,PM2,STORE4,LOC34,Completed,3,26.19
S356,CUST1547,PROD166,D252,PM2,STORE5,LOC42,Returned,1,28.28
S357,CUST1423,PROD113,D308,PM2,STORE11,LOC36,Cancelled,1,5.27
S358,CUST1442,PROD135,D267,PM1,STORE15,LOC48,Pending,4,0.03
S359,CUST1591,PROD123,D172,PM1,STORE11,LOC30,Pending,4,18.48
S360,CUST1109,PROD199,D26,PM5,STORE7,LOC5,Pending,4,17.3
S361,CUST1726,PROD110,D148,PM4,STORE9,LOC33,Pending,1,9.94
S362,CUST1914,PROD189,D249,PM1,STORE2,LOC45,Completed,1,15.41
S363,CUST1538,PROD104,D262,PM3,STORE15,LOC22,Cancelled,3,17.16
S364,CUST1617,PROD170,D230,PM3,STORE10,LOC28,Pending,3,19.25
S365,CUST1646,PROD175,D184,PM2,STORE25,LOC19,Cancelled,1,1.65
S366,CUST1249,PROD154,D173,PM2,STORE20,LOC25,Completed,1,23.31
S367,CUST1838,PROD156,D358,PM5,STORE24,LOC46,Completed,2,12.49
S368,CUST1793,PROD195,D109,PM4,STORE24,LOC34,Returned,3,25.35
S369,CUST1790,PROD100,D243,PM3,STORE30,LOC25,Pending,4,20.85
S370,CUST1289,PROD160,D46,PM2,STORE16,LOC15,Pending,4,23.56
S371,CUST1818,PROD103,D221,PM4,STORE16,LOC35,Completed,1,11.2
S372,CUST1829,PROD164,D90,PM2,STORE7,LOC33,Returned,4,20.69
S373,CUST1386,PROD188,D145,PM5,STORE17,LOC34,Pending,2,16.08
S374,CUST1810,PROD155,D91,PM2,STORE9,LOC25,Pending,4,4.4
S375,CUST1466,PROD165,D229,PM3,STORE14,LOC41,Pending,2,4.44
S376,CUST1454,PROD160,D102,PM1,STORE8,LOC47,Cancelled,4,9.65
S377,CUST1410,PROD141,D20,PM2,STORE3,LOC20,Cancelled,4,28.11
S378,CUST1268,PROD198,D357,PM4,STORE15,LOC42,Returned,2,20.86
S379,CUST1054,PROD100,D30,PM4,STORE8,LOC39,Pending,4,5.56
S380,CUST1163,PROD118,D294,PM3,STORE7,LOC11,Returned,2,11.25
S381,CUST1624,PROD123,D317,PM5,STORE11,LOC12,Pending,2,19.2
S382,CUST1397,PROD101,D38,PM4,STORE9,LOC29,Completed,2,19.65
S383,CUST1917,PROD178,D287,PM1,STORE9,LOC37,Pending,2,9.02
S384,CUST1656,PROD179,D104,PM5,STORE19,LOC14,Pending,3,14.08
S385,CUST1982,PROD148,D234,PM4,STORE5,LOC25,Completed,2,18.06
S386,CUST1448,PROD145,D110,PM4,STORE21,LOC15,Completed,2,23.16
S387,CUST1504,PROD168,D145,PM2,STORE17,LOC24,Returned,1,9.85
S388,CUST1614,PROD124,D271,PM4,STORE14,LOC19,Pending,1,19.03
S389,CUST1363,PROD177,D270,PM4,STORE17,LOC46,Completed,3,20.64
S390,CUST1858,PROD163,D316,PM1,STORE9,LOC26,Cancelled,3,12.8
S391,CUST1268,PROD135,D245,PM1,STORE1,LOC25,Returned,2,8.23
S392,CUST1248,PROD133,D20,PM2,STORE15,LOC1,Returned,3,19.34
S393,CUST1845,PROD180,D302,PM3,STORE26,LOC18,Returned,1,3.68
S394,CUST1671,PROD158,D297,PM1,STORE1,LOC36,Returned,4,0.93
S395,CUST1421,PROD152,D13,PM4,STORE20,LOC9,Returned,1,5.55
S396,CUST1024,PROD138,D44,PM5,STORE13,LOC37,Cancelled,3,19.9
S397,CUST1565,PROD131,D208,PM2,STORE16,LOC37,Returned,4,5.25
S398,CUST1278,PROD199,D252,PM3,STORE9,LOC19,Cancelled,4,1.91
S399,CUST1756,PROD171,D342,PM1,STORE9,LOC20,Returned,3,22.25
S400,CUST1390,PROD145,D315,PM4,STORE19,LOC32,Pending,2,13.07
S401,CUST1714,PROD151,D72,PM4,STORE24,LOC48,Returned,2,17.57
S402,CUST1001,PROD177,D293,PM5,STORE7,LOC36,Pending,2,16.46
S403,CUST1877,PROD105,D238,PM4,STORE16,LOC22,Completed,1,8.7
S404,CUST1728,PROD145,D349,PM3,STORE2,LOC33,Pending,2,2.53
S405,CUST1533,PROD122,D56,PM1,STORE24,LOC14,Completed,2,4.61
S406,CUST1624,PROD102,D84,PM4,STORE12,LOC46,Cancelled,1,28.38
S407,CUST1752,PROD103,D7,PM2,STORE11,LOC21,Cancelled,1,24.83
S408,CUST1568,PROD155,D48,PM1,STORE23,LOC7,Completed,1,28.52
S409,CUST1967,PROD182,D53,PM2,STORE20,LOC5,Returned,1,2.09
S410,CUST1220,PROD119,D142,PM5,STORE25,LOC2,Returned,4,13.95
S411,CUST1955,PROD125,D161,PM3,STORE22,LOC17,Returned,4,3.92
S412,CUST1891,PROD142,D189,PM4,STORE15,LOC27,Cancelled,4,2.48
S413,CUST1796,PROD171,D97,PM1,STORE16,LOC47,Cancelled,4,4.51
S414,CUST1010,PROD164,D338,PM5,STORE30,LOC1,Completed,4,1.13
S415,CUST1728,PROD180,D304,PM1,STORE27,LOC31,Cancelled,2,26.29
S416,CUST1677,PROD107,D274,PM4,STORE28,LOC5,Returned,2,8.15
S417,CUST1344,PROD176,D12,PM4,STORE25,LOC16,Pending,3,7.1
S418,CUST1870,PROD113,D101,PM1,STORE16,LOC2,Completed,4,8.17
S419,CUST1123,PROD160,D334,PM4,STORE15,LOC1,Pending,4,27.85
S420,CUST1272,PROD199,D118,PM3,STORE7,LOC42,Returned,3,29.81
S421,CUST1797,PROD152,D16,PM2,STORE8,LOC21,Pending,2,14.34
S422,CUST1323,PROD181,D153,PM1,STORE29,LOC1,Returned,1,11.36
S423,CUST1751,PROD117,D229,PM1,STORE9,LOC3,Pending,2,6.89
S424,CUST1818,PROD148,D193,PM5,STORE17,LOC41,Cancelled,2,11.18
S425,CUST1675,PROD191,D207,PM2,STORE20,LOC24,Returned,4,18.74
S426,CUST1031,PROD140,D363,PM2,STORE13,LOC1,Pending,1,4.42
S427,CUST1576,PROD148,D48,PM5,STORE1,LOC2,Pending,4,2.07
S428,CUST1318,PROD179,D89,PM2,STORE30,LOC29,Completed,4,0.03
S429,CUST1112,PROD180,D123,PM2,STORE6,LOC48,Pending,2,1.41
S430,CUST1115,PROD164,D152,PM3,STORE13,LOC12,Returned,2,22.92
S431,CUST1726,PROD167,D27,PM3,STORE12,LOC27,Cancelled,3,4.85
S432,CUST1435,PROD198,D154,PM2,STORE21,LOC35,Returned,2,21.82
S433,CUST1475,PROD128,D27,PM1,STORE13,LOC17,Returned,2,2.24
S434,CUST1689,PROD186,D120,PM3,STORE27,LOC28,Returned,1,19.2
S435,CUST1525,PROD168,D213,PM5,STORE27,LOC25,Returned,2,16.79
S436,CUST1403,PROD114,D280,PM1,STORE21,LOC45,Cancelled,3,29.6
S437,CUST1111,PROD116,D321,PM1,STORE18,LOC19,Pending,4,12.77
S438,CUST1660,PROD101,D206,PM4,STORE17,LOC7,Returned,2,7.05
S439,CUST1324,PROD177,D324,PM1,STORE18,LOC7,Pending,2,24.33
S440,CUST1664,PROD115,D247,PM1,STORE2,LOC32,Returned,3,28.4
S441,CUST1091,PROD135,D365,PM4,STORE7,LOC23,Completed,1,1.59
S442,CUST1161,PROD153,D340,PM2,STORE17,LOC11,Pending,1,19.98
S443,CUST1874,PROD119,D224,PM2,STORE18,LOC8,Pending,1,7.9
S444,CUST1117,PROD123,D353,PM5,STORE15,LOC9,Completed,1,24.35
S445,CUST1975,PROD115,D110,PM3,STORE22,LOC23,Cancelled,4,4.32
S446,CUST1952,PROD136,D81,PM4,STORE24,LOC11,Cancelled,2,24.97
S447,CUST1818,PROD178,D348,PM2,STORE23,LOC50,Completed,1,4.87
S448,CUST1829,PROD187,D27,PM4,STORE12,LOC35,Cancelled,2,17.29
S449,CUST1134,PROD113,D17,PM3,STORE14,LOC22,Returned,4,2.32
S450,CUST1193,PROD111,D329,PM1,STORE7,LOC30,Returned,4,24.85
S451,CUST1180,PROD184,D2,PM4,STORE7,LOC31,Returned,2,8.64
S452,CUST1896,PROD125,D287,PM2,STORE14,LOC2,Completed,2,17.33
S453,CUST1946,PROD188,D106,PM3,STORE21,LOC19,Cancelled,2,20.89
S454,CUST1724,PROD165,D64,PM1,STORE19,LOC23,Cancelled,4,11.02
S455,CUST1149,PROD141,D109,PM4,STORE27,LOC27,Returned,2,26.34
S456,CUST1581,PROD184,D359,PM4,STORE13,LOC24,Completed,3,20.19
S457,CUST1286,PROD157,D11,PM3,STORE29,LOC31,Returned,2,16.47
S458,CUST1645,PROD144,D283,PM3,STORE21,LOC6,Completed,3,4.67
S459,CUST1126,PROD107,D83,PM5,STORE1,LOC20,Cancelled,4,9.38
S460,CUST1288,PROD178,D208,PM1,STORE23,LOC9,Cancelled,1,6.52
S461,CUST1642,PROD173,D153,PM4,STORE22,LOC3,Pending,4,14.38
S462,CUST1450,PROD199,D92,PM5,STORE17,LOC6,Cancelled,1,1.72
S463,CUST1768,PROD194,D229,PM5,STORE4,LOC18,Pending,1,0.31
S464,CUST1965,PROD153,D341,PM5,STORE15,LOC28,Completed,3,6.46
S465,CUST1025,PROD155,D167,PM2,STORE2,LOC31,Completed,4,3.51
S466,CUST1971,PROD198,D351,PM5,STORE18,LOC43,Pending,3,15.1
S467,CUST1465,PROD189,D12,PM1,STORE14,LOC25,Cancelled,1,1.91
S468,CUST1286,PROD116,D206,PM1,STORE3,LOC1,Completed,2,24.96
S469,CUST1304,PROD118,D286,PM5,STORE22,LOC11,Completed,4,15.32
S470,CUST1935,PROD167,D225,PM3,STORE26,LOC17,Pending,1,12.94
S471,CUST1448,PROD142,D289,PM5,STORE11,LOC41,Cancelled,4,28.36
S472,CUST1229,PROD185,D281,PM2,STORE5,LOC24,Completed,1,3.7
S473,CUST1089,PROD188,D221,PM5,STORE7,LOC40,Returned,1,25.8
S474,CUST1249,PROD188,D343,PM5,STORE29,LOC16,Returned,4,6.01
S475,CUST1358,PROD161,D38,PM3,STORE11,LOC46,Cancelled,4,6.23
S476,CUST1041,PROD166,D199,PM3,STORE9,LOC28,Returned,3,19.64
S477,CUST1796,PROD157,D50,PM1,STORE6,LOC50,Cancelled,4,14.28
S478,CUST1192,PROD175,D14,PM1,STORE1,LOC45,Cancelled,4,25.19
S479,CUST1077,PROD174,D287,PM5,STORE19,LOC19,Cancelled,4,14.74
S480,CUST1015,PROD196,D251,PM1,STORE25,LOC27,Cancelled,4,17.47
S481,CUST1141,PROD196,D317,PM1,STORE24,LOC12,Completed,4,12.85
S482,CUST1349,PROD197,D359,PM5,STORE23,LOC17,Completed,3,18.45
S483,CUST1873,PROD106,D144,PM4,STORE15,LOC38,Returned,3,13.21
S484,CUST1418,PROD191,D271,PM1,STORE28,LOC25,Returned,3,0.56
S485,CUST1092,PROD100,D2,PM1,STORE18,LOC3,Returned,4,28.42
S486,CUST1140,PROD169,D155,PM3,STORE28,LOC34,Completed,2,28.02
S487,CUST1883,PROD132,D345,PM5,STORE13,LOC22,Completed,2,16.21
S488,CUST1970,PROD151,D189,PM5,STORE30,LOC20,Pending,1,22.61
S489,CUST1200,PROD194,D180,PM3,STORE20,LOC17,Returned,3,23.12
S490,CUST1742,PROD161,D261,PM1,STORE25,LOC28,Cancelled,3,8.46
S491,CUST1692,PROD133,D356,PM4,STORE16,LOC33,Returned,3,17.65
S492,CUST1461,PROD153,D39,PM1,STORE7,LOC9,Cancelled,2,13.41
S493,CUST1565,PROD176,D171,PM5,STORE9,LOC35,Pending,2,14.41
S494,CUST1358,PROD198,D289,PM4,STORE2,LOC14,Pending,2,24.48
S495,CUST1246,PROD123,D142,PM3,STORE3,LOC3,Pending,2,5.69
S496,CUST1935,PROD161,D112,PM4,STORE25,LOC25,Completed,1,5.14
S497,CUST1428,PROD134,D94,PM5,STORE8,LOC9,Returned,2,28.67
S498,CUST1702,PROD194,D133,PM5,STORE4,LOC10,Cancelled,1,12.96
S499,CUST1121,PROD143,D290,PM4,STORE10,LOC31,Returned,1,22.28
S500,CUST1632,PROD194,D236,PM4,STORE1,LOC26,Pending,1,26.93
S501,CUST1770,PROD120,D283,PM1,STORE9,LOC21,Completed,4,5.88
S502,CUST1469,PROD144,D272,PM2,STORE11,LOC12,Completed,2,24.41
S503,CUST1842,PROD132,D192,PM3,STORE21,LOC1,Cancelled,4,8.53
S504,CUST1570,PROD121,D140,PM2,STORE15,LOC40,Completed,2,11.49
S505,CUST1022,PROD142,D256,PM1,STORE7,LOC27,Pending,4,25.9
S506,CUST1702,PROD135,D59,PM4,STORE4,LOC29,Pending,4,19.12
S507,CUST1618,PROD151,D28,PM5,STORE30,LOC25,Returned,1,24.74
S508,CUST1678,PROD188,D300,PM3,STORE1,LOC26,Pending,4,20.41
S509,CUST1238,PROD196,D268,PM5,STORE15,LOC38,Returned,3,28.98
S510,CUST1533,PROD188,D140,PM5,STORE27,LOC4,Pending,4,29.25
S511,CUST1699,PROD117,D228,PM3,STORE21,LOC9,Returned,1,15.03
S512,CUST1881,PROD196,D97,PM1,STORE10,LOC32,Cancelled,2,9.4
S513,CUST1634,PROD160,D236,PM5,STORE27,LOC38,Pending,1,2.37
S514,CUST1262,PROD150,D36,PM3,STORE19,LOC22,Completed,1,7.55
S515,CUST1533,PROD144,D261,PM1,STORE30,LOC13,Completed,4,18.04
S516,CUST1569,PROD109,D259,PM3,STORE7,LOC6,Pending,4,25.17
S517,CUST1805,PROD187,D212,PM2,STORE4,LOC31,Completed,4,12.27
S518,CUST1027,PROD123,D178,PM4,STORE26,LOC41,Cancelled,3,25.76
S519,CUST1879,PROD172,D182,PM2,STORE15,LOC3,Returned,1,10.36
S520,CUST1754,PROD115,D246,PM2,STORE2,LOC23,Completed,2,26.75
S521,CUST1762,PROD176,D115,PM1,STORE25,LOC46,Pending,1,28.5
S522,CUST1419,PROD198,D205,PM2,STORE13,LOC50,Returned,3,24.27
S523,CUST1461,PROD151,D69,PM2,STORE4,LOC49,Pending,3,21.99
S524,CUST1860,PROD133,D317,PM1,STORE12,LOC48,Returned,1,0.87
S525,CUST1371,PROD179,D340,PM3,STORE18,LOC23,Completed,3,4.52
S526,CUST1821,PROD113,D7,PM5,STORE25,LOC4,Completed,1,28.25
S527,CUST1337,PROD149,D295,PM2,STORE21,LOC47,Returned,4,17.87
S528,CUST1414,PROD196,D7,PM5,STORE4,LOC31,Cancelled,4,29.64
S529,CUST1815,PROD109,D327,PM2,STORE23,LOC38,Cancelled,1,18.72
S530,CUST1984,PROD183,D207,PM5,STORE14,LOC36,Returned,2,26.68
S531,CUST1541,PROD142,D8,PM1,STORE15,LOC24,Cancelled,2,4.2
S532,CUST1050,PROD137,D341,PM3,STORE17,LOC12,Cancelled,4,0.44
S533,CUST1047,PROD110,D262,PM5,STORE25,LOC18,Cancelled,4,26.21
S534,CUST1406,PROD147,D244,PM4,STORE5,LOC44,Pending,4,0.47
S535,CUST1837,PROD117,D9,PM3,STORE16,LOC7,Cancelled,1,23.57
S536,CUST1692,PROD111,D266,PM4,STORE11,LOC25,Pending,1,9.81
S537,CUST1616,PROD100,D224,PM2,STORE21,LOC29,Pending,2,24.61
S538,CUST1047,PROD104,D221,PM1,STORE20,LOC22,Completed,3,16.96
S539,CUST1030,PROD149,D64,PM2,STORE21,LOC11,Returned,2,3.55
S540,CUST1630,PROD115,D160,PM2,STORE4,LOC50,Returned,2,17.83
S541,CUST1727,PROD172,D201,PM3,STORE21,LOC15,Cancelled,3,26.68
S542,CUST1889,PROD100,D62,PM4,STORE17,LOC8,Cancelled,4,29.38
S543,CUST1693,PROD165,D177,PM3,STORE13,LOC41,Cancelled,4,4.36
S544,CUST1928,PROD106,D40,PM1,STORE18,LOC10,Returned,1,20.83
S545,CUST1926,PROD185,D350,PM1,STORE29,LOC11,Returned,4,17.69
S546,CUST1366,PROD186,D185,PM4,STORE30,LOC18,Completed,4,22.94
S547,CUST1819,PROD161,D289,PM2,STORE27,LOC32,Cancelled,3,3.85
S548,CUST1218,PROD127,D227,PM3,STORE16,LOC16,Cancelled,3,10.83
S549,CUST1177,PROD191,D72,PM4,STORE23,LOC20,Completed,2,22.82
S550,CUST1966,PROD187,D7,PM5,STORE21,LOC50,Pending,1,24.8
S551,CUST1892,PROD175,D70,PM2,STORE3,LOC24,Pending,3,3.76
S552,CUST1905,PROD149,D267,PM3,STORE30,LOC20,Pending,4,18.17
S553,CUST1506,PROD159,D278,PM2,STORE7,LOC46,Pending,2,11.27
S554,CUST1516,PROD127,D305,PM2,STORE29,LOC50,Returned,4,29.91
S555,CUST1029,PROD162,D8,PM1,STORE14,LOC2,Pending,4,9.34
S556,CUST1943,PROD165,D29,PM1,STORE16,LOC35,Completed,3,8.52
S557,CUST1404,PROD125,D64,PM2,STORE14,LOC10,Cancelled,4,21.29
S558,CUST1639,PROD169,D82,PM4,STORE11,LOC38,Returned,4,20.78
S559,CUST1284,PROD129,D316,PM5,STORE5,LOC35,Returned,2,2.0
S560,CUST1536,PROD136,D163,PM3,STORE2,LOC4,Returned,3,15.66
S561,CUST1604,PROD155,D217,PM4,STORE2,LOC36,Cancelled,4,26.91
S562,CUST1195,PROD169,D165,PM4,STORE23,LOC37,Cancelled,4,18.49
S563,CUST1762,PROD154,D229,PM3,STORE17,LOC43,Completed,3,27.73
S564,CUST1306,PROD158,D179,PM3,STORE20,LOC46,Pending,1,25.3
S565,CUST1174,PROD197,D13,PM4,STORE3,LOC9,Pending,3,15.94
S566,CUST1091,PROD102,D292,PM1,STORE30,LOC26,Returned,2,13.02
S567,CUST1112,PROD151,D59,PM5,STORE21,LOC21,Completed,1,22.18
S568,CUST1157,PROD122,D12,PM2,STORE1,LOC26,Cancelled,3,19.35
S569,CUST1180,PROD194,D68,PM2,STORE2,LOC6,Completed,2,10.47
S570,CUST1317,PROD173,D204,PM4,STORE16,LOC12,Returned,2,15.03
S571,CUST1314,PROD187,D170,PM1,STORE19,LOC3,Returned,4,14.32
S572,CUST1942,PROD170,D119,PM3,STORE6,LOC18,Returned,4,21.96
S573,CUST1734,PROD168,D363,PM5,STORE19,LOC9,Pending,4,18.87
S574,CUST1397,PROD114,D19,PM3,STORE28,LOC39,Returned,4,13.94
S575,CUST1906,PROD150,D309,PM2,STORE20,LOC48,Returned,2,10.5
S576,CUST1258,PROD181,D158,PM2,STORE21,LOC42,Completed,2,28.52
S577,CUST1684,PROD186,D350,PM4,STORE2,LOC32,Cancelled,4,5.06
S578,CUST1789,PROD118,D184,PM2,STORE22,LOC2,Cancelled,1,8.5
S579,CUST1359,PROD166,D8,PM3,STORE28,LOC46,Completed,2,10.79
S580,CUST1270,PROD106,D333,PM5,STORE19,LOC10,Cancelled,2,4.03
S581,CUST1609,PROD193,D148,PM2,STORE5,LOC19,Pending,1,27.72
S582,CUST1576,PROD192,D297,PM1,STORE22,LOC7,Returned,2,29.64
S583,CUST1035,PROD113,D359,PM2,STORE11,LOC26,Returned,4,1.64
S584,CUST1319,PROD169,D141,PM4,STORE24,LOC2,Returned,3,4.66
S585,CUST1623,PROD159,D257,PM5,STORE24,LOC29,Pending,2,11.03
S586,CUST1088,PROD114,D354,PM2,STORE6,LOC2,Returned,2,3.55
S587,CUST1891,PROD129,D362,PM5,STORE26,LOC35,Returned,1,6.49
S588,CUST1547,PROD150,D76,PM3,STORE7,LOC26,Pending,3,25.62
S589,CUST1515,PROD194,D144,PM3,STORE24,LOC22,Cancelled,2,9.78
S590,CUST1868,PROD112,D105,PM5,STORE25,LOC48,Pending,2,19.26
S591,CUST1209,PROD174,D136,PM2,STORE20,LOC5,Pending,2,9.51
S592,CUST1321,PROD172,D234,PM2,STORE5,LOC43,Cancelled,4,17.13
S593,CUST1849,PROD152,D58,PM3,STORE21,LOC24,Pending,4,12.33
S594,CUST1038,PROD165,D196,PM2,STORE13,LOC34,Cancelled,1,3.4
S595,CUST1395,PROD102,D322,PM3,STORE3,LOC4,Returned,3,27.66
S596,CUST1121,PROD162,D263,PM2,STORE23,LOC1,Completed,1,10.8
S597,CUST1619,PROD199,D125,PM5,STORE11,LOC25,Completed,2,13.43
S598,CUST1174,PROD127,D333,PM1,STORE23,LOC5,Completed,4,6.35
S599,CUST1518,PROD138,D175,PM2,STORE30,LOC34,Completed,3,22.32
S600,CUST1892,PROD161,D169,PM3,STORE24,LOC18,Completed,3,11.12
S601,CUST1927,PROD183,D257,PM1,STORE2,LOC37,Pending,4,29.12
S602,CUST1079,PROD139,D360,PM3,STORE10,LOC12,Returned,2,13.03
S603,CUST1744,PROD117,D153,PM4,STORE3,LOC14,Returned,3,4.6
S604,CUST1281,PROD108,D253,PM3,STORE25,LOC50,Completed,4,26.28
S605,CUST1216,PROD184,D317,PM3,STORE11,LOC39,Pending,3,16.63
S606,CUST1977,PROD150,D338,PM5,STORE6,LOC49,Completed,3,23.56
S607,CUST1659,PROD117,D327,PM4,STORE4,LOC14,Completed,4,20.22
S608,CUST1582,PROD158,D335,PM2,STORE1,LOC44,Returned,1,1.28
S609,CUST1173,PROD125,D349,PM2,STORE19,LOC9,Pending,1,15.31
S610,CUST1623,PROD127,D286,PM2,STORE23,LOC4,Completed,4,5.12
S611,CUST1541,PROD101,D363,PM5,STORE14,LOC42,Pending,3,8.5
S612,CUST1035,PROD187,D108,PM4,STORE20,LOC19,Cancelled,1,18.86
S613,CUST1625,PROD124,D145,PM3,STORE3,LOC23,Cancelled,4,29.45
S614,CUST1626,PROD171,D210,PM1,STORE27,LOC46,Cancelled,4,10.56
S615,CUST1917,PROD153,D357,PM2,STORE9,LOC29,Completed,4,28.33
S616,CUST1380,PROD130,D239,PM4,STORE23,LOC9,Completed,1,15.49
S617,CUST1995,PROD184,D328,PM5,STORE28,LOC25,Pending,1,5.23
S618,CUST1211,PROD197,D134,PM2,STORE18,LOC17,Cancelled,2,14.79
S619,CUST1022,PROD116,D279,PM1,STORE2,LOC6,Cancelled,1,8.64
S620,CUST1072,PROD111,D175,PM5,STORE14,LOC36,Completed,1,15.2
S621,CUST1526,PROD120,D169,PM2,STORE5,LOC12,Completed,3,12.03
S622,CUST1043,PROD199,D82,PM5,STORE7,LOC24,Completed,2,1.03
S623,CUST1214,PROD137,D151,PM1,STORE20,LOC45,Completed,1,12.62
S624,CUST1507,PROD111,D198,PM4,STORE5,LOC27,Completed,2,5.11
S625,CUST1248,PROD129,D251,PM3,STORE22,LOC15,Pending,4,19.12
S626,CUST1847,PROD146,D159,PM3,STORE16,LOC2,Pending,4,22.85
S627,CUST1773,PROD139,D127,PM4,STORE9,LOC33,Returned,4,18.98
S628,CUST1576,PROD166,D144,PM4,STORE27,LOC48,Returned,2,18.21
S629,CUST1324,PROD180,D239,PM3,STORE9,LOC3,Completed,2,22.13
S630,CUST1845,PROD116,D252,PM3,STORE16,LOC49,Cancelled,2,21.42
S631,CUST1589,PROD192,D113,PM1,STORE26,LOC43,Cancelled,4,15.06
S632,CUST1035,PROD185,D224,PM1,STORE28,LOC13,Completed,1,11.3
S633,CUST1961,PROD199,D95,PM1,STORE21,LOC1,Cancelled,3,23.73
S634,CUST1973,PROD128,D186,PM2,STORE4,LOC29,Pending,2,25.22
S635,CUST1041,PROD107,D222,PM2,STORE18,LOC18,Completed,1,0.03
S636,CUST1883,PROD126,D231,PM3,STORE15,LOC12,Returned,3,10.17
S637,CUST1109,PROD126,D354,PM1,STORE5,LOC21,Cancelled,2,5.51
S638,CUST1534,PROD103,D190,PM4,STORE24,LOC19,Pending,3,20.72
S639,CUST1500,PROD150,D265,PM4,STORE5,LOC33,Completed,3,17.13
S640,CUST1887,PROD144,D342,PM1,STORE2,LOC40,Returned,4,16.91
S641,CUST1049,PROD112,D25,PM2,STORE10,LOC46,Pending,1,4.84
S642,CUST1418,PROD137,D79,PM2,STORE14,LOC22,Cancelled,3,6.18
S643,CUST1885,PROD116,D62,PM5,STORE3,LOC30,Completed,3,13.16
S644,CUST1258,PROD152,D117,PM3,STORE5,LOC39,Returned,3,13.25
S645,CUST1276,PROD141,D188,PM5,STORE22,LOC33,Cancelled,4,2.02
S646,CUST1783,PROD141,D289,PM1,STORE21,LOC5,Pending,2,1.92
S647,CUST1501,PROD150,D39,PM3,STORE22,LOC38,Returned,4,16.96
S648,CUST1618,PROD136,D89,PM4,STORE7,LOC17,Returned,3,29.81
S649,CUST1796,PROD153,D306,PM1,STORE1,LOC10,Cancelled,2,18.38
S650,CUST1666,PROD105,D239,PM2,STORE18,LOC24,Cancelled,1,18.21
S651,CUST1331,PROD184,D204,PM5,STORE24,LOC19,Cancelled,4,24.24
S652,CUST1585,PROD144,D293,PM2,STORE10,LOC48,Returned,1,2.79
S653,CUST1595,PROD182,D190,PM2,STORE28,LOC37,Returned,4,16.03
S654,CUST1037,PROD184,D199,PM5,STORE8,LOC31,Pending,3,16.13
S655,CUST1913,PROD100,D307,PM2,STORE28,LOC47,Cancelled,2,19.2
S656,CUST1033,PROD194,D227,PM3,STORE3,LOC1,Cancelled,4,28.9
S657,CUST1794,PROD148,D238,PM3,STORE24,LOC46,Pending,2,19.73
S658,CUST1696,PROD154,D74,PM3,STORE21,LOC37,Pending,2,23.17
S659,CUST1349,PROD189,D222,PM3,STORE18,LOC11,Returned,2,10.89
S660,CUST1420,PROD144,D245,PM1,STORE20,LOC7,Pending,4,18.91
S661,CUST1215,PROD184,D291,PM5,STORE5,LOC27,Pending,1,0.85
S662,CUST1643,PROD103,D233,PM5,STORE14,LOC36,Completed,3,8.61
S663,CUST1882,PROD170,D310,PM3,STORE23,LOC22,Completed,1,15.98
S664,CUST1668,PROD148,D30,PM2,STORE3,LOC43,Completed,1,6.47
S665,CUST1365,PROD197,D33,PM5,STORE22,LOC47,Completed,2,7.34
S666,CUST1786,PROD197,D135,PM4,STORE1,LOC9,Pending,3,29.34
S667,CUST1455,PROD113,D113,PM4,STORE10,LOC43,Completed,3,26.3
S668,CUST1969,PROD177,D248,PM4,STORE15,LOC43,Returned,4,11.04
S669,CUST1537,PROD114,D242,PM1,STORE3,LOC19,Pending,1,16.62
S670,CUST1088,PROD162,D90,PM2,STORE30,LOC10,Pending,3,22.56
