transaction_id,product_id,warehouse_id,supplier_id,date_id,transaction_type,quantity
784,45,16,26,222,OUT,346
785,97,16,7,201,IN,346
786,90,22,18,147,IN,84
787,16,13,2,273,ADJUSTMENT,210
788,14,7,6,316,ADJUSTMENT,77
789,63,18,5,288,ADJUSTMENT,422
790,60,16,5,76,IN,454
791,88,24,12,290,IN,228
792,57,9,18,77,ADJUSTMENT,495
793,60,14,7,68,OUT,208
794,51,10,12,201,ADJUSTMENT,142
795,95,18,14,19,OUT,321
796,65,18,24,293,OUT,121
797,84,8,1,324,IN,80
798,46,17,20,57,ADJUSTMENT,231
799,96,24,30,201,OUT,345
800,22,5,25,84,ADJUSTMENT,220
801,24,21,10,286,IN,480
802,99,3,14,115,IN,126
803,50,16,6,182,IN,263
804,66,17,28,274,OUT,419
805,6,3,1,30,ADJUSTMENT,98
806,1,23,6,63,OUT,88
807,37,4,21,73,ADJUSTMENT,56
808,95,20,8,287,OUT,482
809,1,16,6,169,IN,366
810,96,22,3,280,IN,9
811,25,14,29,73,IN,47
812,50,1,6,140,OUT,78
813,57,6,18,322,ADJUSTMENT,29
814,66,9,4,190,IN,299
815,41,5,17,172,IN,439
816,91,20,18,214,OUT,409
817,6,12,6,89,IN,13
818,81,15,30,11,IN,77
819,44,18,4,220,OUT,111
820,68,8,10,240,OUT,241
821,38,1,15,316,IN,259
822,16,21,14,357,ADJUSTMENT,62
823,42,22,24,81,ADJUSTMENT,488
824,84,20,30,270,ADJUSTMENT,112
825,58,22,27,173,ADJUSTMENT,395
826,100,1,12,45,ADJUSTMENT,264
827,95,4,26,50,ADJUSTMENT,391
828,47,9,24,161,OUT,113
829,93,21,27,172,ADJUSTMENT,227
830,65,15,16,169,OUT,485
831,20,14,16,133,OUT,97
832,61,16,26,166,OUT,391
833,42,12,5,97,IN,447
834,27,1,14,213,ADJUSTMENT,486
835,47,23,24,268,ADJUSTMENT,413
836,3,24,13,305,ADJUSTMENT,51
837,32,8,12,55,IN,494
838,81,22,20,163,OUT,361
839,71,19,29,25,ADJUSTMENT,348
840,54,11,23,23,IN,300
841,64,23,22,200,IN,405
842,18,23,13,25,ADJUSTMENT,386
843,41,20,21,5,OUT,174
844,5,1,15,225,IN,283
845,46,15,5,175,OUT,5
846,53,18,5,358,OUT,222
847,51,18,3,353,ADJUSTMENT,81
848,48,24,7,158,ADJUSTMENT,448
849,56,15,19,205,ADJUSTMENT,341
850,3,23,27,134,OUT,445
851,15,8,11,62,OUT,330
852,12,12,15,237,IN,184
853,34,22,5,242,IN,21
854,3,20,9,131,IN,258
855,72,9,6,241,ADJUSTMENT,431
856,43,23,9,109,OUT,182
857,59,7,15,328,OUT,374
858,2,25,30,258,OUT,470
859,19,20,29,63,IN,468
860,37,25,23,44,ADJUSTMENT,410
861,96,19,26,11,ADJUSTMENT,52
862,23,12,20,16,OUT,8
863,17,21,22,38,OUT,366
864,36,23,21,214,OUT,38
865,64,24,6,323,OUT,201
866,79,6,23,326,IN,19
867,26,1,30,296,IN,154
868,69,13,22,89,OUT,28
869,28,8,18,295,IN,41
870,25,13,23,15,OUT,85
871,59,2,14,361,OUT,130
872,43,11,7,121,OUT,5
873,14,1,18,205,IN,360
874,59,2,30,200,OUT,190
875,15,20,1,270,OUT,215
876,80,1,6,255,ADJUSTMENT,498
877,86,9,19,261,ADJUSTMENT,112
878,19,18,12,41,IN,173
879,78,20,5,171,ADJUSTMENT,247
880,48,18,18,161,IN,31
881,99,8,12,357,OUT,407
882,91,19,14,307,ADJUSTMENT,307
883,56,4,12,316,IN,203
884,52,18,4,79,OUT,220
885,78,24,5,97,ADJUSTMENT,446
886,61,2,17,72,ADJUSTMENT,10
887,30,10,7,118,IN,349
888,66,13,1,188,OUT,125
889,82,4,6,220,ADJUSTMENT,204
890,78,17,2,32,OUT,276
891,73,1,13,213,OUT,377
892,86,7,10,279,ADJUSTMENT,35
893,12,1,14,279,OUT,333
894,75,18,21,85,IN,308
895,8,19,14,174,ADJUSTMENT,497
896,96,2,28,292,IN,15
897,23,16,12,4,ADJUSTMENT,286
898,22,3,9,44,IN,42
899,26,22,7,336,OUT,56
900,71,20,16,282,OUT,263
901,48,24,25,163,IN,245
902,93,1,5,213,OUT,95
903,36,2,7,138,IN,40
904,96,7,24,194,ADJUSTMENT,313
905,19,4,28,64,ADJUSTMENT,248
906,12,7,8,171,OUT,424
907,41,9,26,269,OUT,177
908,90,24,8,355,ADJUSTMENT,427
909,64,24,7,216,OUT,421
910,95,11,3,92,ADJUSTMENT,98
911,41,25,16,102,ADJUSTMENT,231
912,77,11,26,316,IN,354
913,3,4,20,340,IN,438
914,46,24,23,287,ADJUSTMENT,210
915,93,3,27,143,ADJUSTMENT,335
916,64,17,14,314,IN,206
917,32,14,17,295,ADJUSTMENT,385
918,92,13,21,23,ADJUSTMENT,304
919,76,2,24,182,ADJUSTMENT,39
920,84,3,1,324,OUT,267
921,5,9,27,287,IN,283
922,30,24,14,336,ADJUSTMENT,280
923,37,12,19,18,ADJUSTMENT,61
924,11,3,9,258,OUT,498
925,7,18,14,50,OUT,59
926,62,23,2,194,ADJUSTMENT,313
927,3,21,3,161,IN,266
928,25,7,29,310,OUT,60
929,37,2,27,352,IN,497
930,84,5,6,76,OUT,420
931,91,16,28,88,OUT,455
932,43,10,26,50,IN,49
933,44,21,7,299,ADJUSTMENT,233
934,8,22,20,54,IN,419
935,84,6,5,19,ADJUSTMENT,333
936,85,20,11,8,ADJUSTMENT,404
937,99,4,2,186,OUT,244
938,73,8,18,93,OUT,421
939,87,22,13,298,OUT,226
940,31,9,25,22,ADJUSTMENT,402
941,44,12,20,324,ADJUSTMENT,71
942,60,23,17,74,IN,440
943,94,13,16,278,IN,131
944,25,2,16,62,IN,453
945,94,10,15,296,IN,84
946,5,25,2,265,ADJUSTMENT,75
947,26,24,19,179,ADJUSTMENT,26
948,5,16,8,198,IN,44
949,81,18,9,294,IN,184
950,14,9,25,42,ADJUSTMENT,147
951,62,25,24,57,IN,251
952,88,12,27,58,OUT,18
953,86,12,25,229,ADJUSTMENT,245
954,65,25,4,53,OUT,196
955,64,13,10,237,OUT,345
956,93,16,22,325,ADJUSTMENT,43
957,79,8,18,209,ADJUSTMENT,368
958,31,2,10,289,OUT,135
959,23,16,22,92,IN,449
960,30,13,29,56,IN,473
961,25,24,20,13,ADJUSTMENT,400
962,3,24,11,141,OUT,335
963,90,2,1,149,OUT,355
964,14,11,11,108,ADJUSTMENT,49
965,25,4,30,155,ADJUSTMENT,1
966,42,16,17,240,OUT,466
967,39,2,5,172,OUT,392
968,81,13,11,285,ADJUSTMENT,146
969,57,17,9,336,OUT,402
970,24,13,25,117,IN,476
971,78,1,5,131,ADJUSTMENT,154
972,53,4,10,131,IN,420
973,91,13,12,28,ADJUSTMENT,474
974,17,3,18,3,ADJUSTMENT,174
975,45,14,17,239,OUT,6
976,62,18,29,204,IN,164
977,11,14,21,207,OUT,169
978,14,22,28,86,IN,202
979,12,11,19,173,OUT,55
980,7,13,1,78,ADJUSTMENT,131
981,33,16,17,78,IN,447
982,45,16,14,291,IN,48
983,48,22,3,299,ADJUSTMENT,145
984,53,25,9,298,ADJUSTMENT,56
985,49,11,24,98,OUT,343
986,81,1,10,146,IN,250
987,18,14,10,124,OUT,28
988,37,10,1,78,IN,129
989,4,20,27,29,IN,363
990,35,7,3,257,OUT,280
991,57,21,7,258,ADJUSTMENT,226
992,81,20,18,40,ADJUSTMENT,43
993,53,19,20,187,OUT,448
994,16,10,25,86,ADJUSTMENT,300
995,67,3,7,281,OUT,54
996,83,5,16,328,ADJUSTMENT,213
997,19,22,24,121,OUT,33
998,6,6,19,119,OUT,171
999,83,16,4,213,OUT,49
1000,14,22,25,99,OUT,201
1001,44,21,10,48,ADJUSTMENT,283
1002,59,10,29,109,IN,207
1003,87,13,8,63,ADJUSTMENT,464
1004,13,17,20,239,IN,286
1005,93,8,23,236,OUT,353
1006,56,5,28,296,IN,14
1007,63,14,2,206,IN,39
1008,63,15,6,20,ADJUSTMENT,406
1009,11,19,28,274,OUT,230
1010,61,24,22,202,OUT,412
1011,73,16,15,5,OUT,252
1012,67,10,18,261,IN,18
1013,92,24,22,277,OUT,181
1014,74,5,8,74,ADJUSTMENT,181
1015,29,10,20,41,IN,21
1016,83,11,14,58,IN,44
1017,4,12,21,104,IN,96
1018,40,18,8,134,IN,486
1019,16,16,19,82,ADJUSTMENT,202
1020,63,5,13,4,IN,429
1021,25,12,26,33,IN,386
1022,35,3,9,5,ADJUSTMENT,317
1023,78,12,4,284,OUT,6
1024,52,13,22,59,ADJUSTMENT,255
1025,6,14,18,328,OUT,413
1026,13,22,30,27,IN,145
1027,85,6,24,222,IN,141
1028,73,9,11,6,IN,215
1029,61,4,19,207,ADJUSTMENT,462
1030,3,19,11,184,OUT,267
1031,21,16,15,328,OUT,347
1032,69,8,28,342,ADJUSTMENT,343
1033,68,18,19,225,ADJUSTMENT,352
1034,5,9,21,17,OUT,331
1035,3,5,17,133,ADJUSTMENT,315
1036,47,4,4,131,IN,424
1037,48,16,1,10,OUT,477
1038,84,18,13,246,ADJUSTMENT,105
1039,74,16,23,178,OUT,414
1040,45,10,15,218,ADJUSTMENT,424
1041,37,1,9,309,OUT,258
1042,4,12,4,29,OUT,408
1043,35,24,29,80,OUT,103
1044,82,2,16,343,IN,403
1045,79,20,13,58,IN,291
1046,2,21,6,8,OUT,166
1047,47,15,3,203,ADJUSTMENT,77
1048,61,20,13,219,IN,400
1049,100,12,27,117,ADJUSTMENT,52
1050,87,7,28,203,OUT,42
1051,6,24,20,102,ADJUSTMENT,6
1052,73,20,5,52,IN,57
1053,89,2,19,110,ADJUSTMENT,245
1054,41,2,7,140,ADJUSTMENT,129
1055,100,2,21,304,OUT,465
1056,17,19,10,287,OUT,480
1057,90,16,4,28,ADJUSTMENT,366
1058,10,18,19,239,ADJUSTMENT,305
1059,70,4,28,80,OUT,35
1060,88,2,17,339,IN,36
1061,100,12,23,146,IN,289
1062,80,8,23,303,ADJUSTMENT,426
1063,63,6,15,343,OUT,361
1064,45,7,18,335,ADJUSTMENT,282
1065,12,1,16,242,OUT,283
1066,73,24,21,321,IN,78
1067,49,9,25,267,ADJUSTMENT,109
1068,2,19,7,113,OUT,200
1069,86,19,25,364,ADJUSTMENT,117
1070,17,19,24,333,IN,245
1071,59,22,2,224,IN,200
1072,7,16,30,77,ADJUSTMENT,160
1073,20,25,26,167,ADJUSTMENT,56
1074,100,21,17,194,ADJUSTMENT,408
1075,81,12,3,208,OUT,469
1076,60,11,13,167,OUT,37
1077,98,23,3,297,ADJUSTMENT,336
1078,74,20,8,271,IN,316
1079,61,18,22,194,ADJUSTMENT,19
1080,74,6,3,47,ADJUSTMENT,213
1081,61,15,6,153,IN,360
1082,16,19,19,278,IN,493
1083,17,9,1,311,OUT,292
1084,21,14,27,359,ADJUSTMENT,244
1085,43,18,3,350,ADJUSTMENT,367
1086,85,20,14,302,ADJUSTMENT,29
1087,94,13,17,168,ADJUSTMENT,156
1088,1,4,1,184,IN,380
1089,11,19,15,257,ADJUSTMENT,364
1090,31,19,29,26,ADJUSTMENT,469
1091,91,2,15,77,ADJUSTMENT,58
1092,82,20,28,262,ADJUSTMENT,409
1093,65,18,28,261,OUT,228
1094,42,3,6,170,ADJUSTMENT,497
1095,32,3,10,275,IN,297
1096,7,25,29,14,OUT,15
1097,73,12,29,110,ADJUSTMENT,7
1098,90,12,7,355,IN,9
1099,33,21,7,351,OUT,157
1100,13,10,10,229,OUT,109
1101,7,15,4,252,ADJUSTMENT,393
1102,100,13,21,211,OUT,220
1103,40,24,1,59,ADJUSTMENT,485
1104,88,13,24,196,ADJUSTMENT,415
1105,78,23,20,162,OUT,268
1106,73,12,17,90,OUT,186
1107,85,11,13,262,OUT,41
1108,69,18,25,200,OUT,219
1109,7,20,2,197,OUT,207
1110,3,22,4,229,IN,395
1111,88,24,13,59,IN,80
1112,89,14,2,320,ADJUSTMENT,485
1113,17,13,2,243,ADJUSTMENT,259
1114,11,19,29,168,ADJUSTMENT,59
1115,90,23,9,225,OUT,24
1116,2,8,30,205,ADJUSTMENT,257
1117,94,19,2,39,ADJUSTMENT,365
1118,30,15,4,36,OUT,263
1119,51,14,7,140,IN,361
1120,75,18,26,287,ADJUSTMENT,289
1121,67,19,18,68,OUT,354
1122,54,13,1,363,ADJUSTMENT,389
1123,38,8,24,125,IN,445
1124,29,14,23,169,ADJUSTMENT,191
1125,68,4,20,184,IN,295
1126,32,2,28,178,ADJUSTMENT,468
1127,51,4,20,201,OUT,92
1128,16,19,12,269,ADJUSTMENT,317
1129,22,16,16,107,ADJUSTMENT,440
1130,55,19,14,172,IN,228
1131,57,14,24,288,OUT,394
1132,82,19,2,148,OUT,92
1133,75,23,28,7,IN,287
1134,35,21,16,201,IN,104
1135,84,12,29,278,ADJUSTMENT,341
1136,72,21,11,290,IN,174
1137,42,10,27,263,OUT,280
1138,79,13,13,107,OUT,197
1139,52,11,2,18,IN,324
1140,82,1,13,105,ADJUSTMENT,159
1141,53,3,25,55,OUT,53
1142,73,21,7,82,OUT,473
1143,70,9,14,213,OUT,415
1144,15,24,14,344,IN,111
1145,21,2,10,32,ADJUSTMENT,204
1146,13,14,25,338,IN,216
1147,70,1,19,199,ADJUSTMENT,162
1148,67,15,20,119,IN,219
1149,48,3,22,285,ADJUSTMENT,343
1150,5,16,14,330,ADJUSTMENT,214
1151,95,19,17,128,IN,406
1152,82,5,27,101,ADJUSTMENT,457
1153,94,10,9,22,OUT,94
1154,94,14,18,270,OUT,169
1155,41,5,10,271,IN,465
1156,48,15,12,90,OUT,304
1157,72,8,2,59,ADJUSTMENT,50
1158,43,22,10,1,IN,371
1159,16,19,22,12,OUT,280
1160,12,25,17,175,IN,2
1161,88,12,3,183,ADJUSTMENT,65
1162,81,19,25,343,IN,277
1163,9,21,25,235,OUT,31
1164,99,3,28,61,IN,312
1165,92,4,25,199,IN,44
1166,19,22,2,338,ADJUSTMENT,185
1167,43,17,22,217,IN,313
1168,23,14,8,23,OUT,386
1169,16,3,14,78,OUT,206
1170,28,7,10,140,OUT,403
1171,12,10,18,2,IN,259
1172,21,3,8,167,ADJUSTMENT,258
1173,59,10,3,160,OUT,2
1174,31,3,22,149,ADJUSTMENT,267
1175,95,19,4,359,ADJUSTMENT,252
1176,90,16,2,27,IN,282
1177,44,6,12,245,IN,226
1178,47,1,5,39,ADJUSTMENT,209
1179,13,16,26,299,ADJUSTMENT,236
1180,83,19,22,85,OUT,313
1181,18,12,7,144,IN,63
1182,36,5,26,239,ADJUSTMENT,251
1183,36,23,25,7,OUT,204
1184,91,24,22,217,IN,256
1185,4,22,21,11,IN,49
1186,94,11,24,75,IN,309
1187,55,24,18,180,OUT,193
1188,23,21,8,235,OUT,125
1189,68,13,8,231,OUT,40
1190,19,17,13,100,OUT,28
1191,74,9,20,169,OUT,62
1192,83,25,8,99,ADJUSTMENT,135
1193,98,19,30,201,ADJUSTMENT,455
1194,51,13,20,99,IN,362
1195,29,3,16,18,OUT,293
1196,37,25,22,258,ADJUSTMENT,116
1197,52,6,10,14,ADJUSTMENT,78
1198,2,25,24,260,OUT,487
1199,91,9,23,285,OUT,480
1200,73,23,30,115,OUT,256
1201,5,9,9,92,IN,179
1202,29,20,6,209,ADJUSTMENT,43
1203,29,19,7,96,OUT,462
1204,43,2,3,203,IN,285
1205,41,3,7,240,OUT,125
1206,55,9,25,163,OUT,125
1207,84,19,6,49,OUT,346
1208,77,21,22,342,ADJUSTMENT,320
1209,32,3,8,362,OUT,99
1210,92,23,14,200,ADJUSTMENT,390
1211,38,24,11,7,ADJUSTMENT,332
1212,89,2,26,222,IN,353
1213,60,21,30,60,IN,435
1214,43,13,30,239,ADJUSTMENT,6
1215,11,17,22,262,ADJUSTMENT,472
1216,83,25,10,287,OUT,388
1217,52,2,6,46,OUT,469
1218,23,2,2,245,ADJUSTMENT,270
1219,17,10,2,278,ADJUSTMENT,85
1220,69,22,2,318,OUT,343
1221,94,16,17,326,OUT,427
1222,62,13,28,298,OUT,256
1223,37,8,1,114,OUT,423
1224,38,22,12,142,IN,294
1225,45,18,26,195,OUT,182
1226,55,21,13,28,ADJUSTMENT,275
1227,92,11,19,151,ADJUSTMENT,403
1228,28,9,27,231,OUT,395
1229,25,2,25,163,OUT,54
1230,10,23,6,127,ADJUSTMENT,142
1231,83,5,28,224,ADJUSTMENT,117
1232,66,10,12,192,IN,56
1233,4,6,4,273,ADJUSTMENT,45
1234,19,19,28,28,ADJUSTMENT,268
1235,47,24,8,269,ADJUSTMENT,301
1236,18,20,18,280,IN,314
1237,62,24,13,335,ADJUSTMENT,93
1238,61,14,27,363,OUT,193
1239,76,23,3,91,ADJUSTMENT,408
1240,85,16,25,48,ADJUSTMENT,460
1241,77,12,5,321,IN,93
1242,64,18,14,355,OUT,352
1243,94,16,29,180,ADJUSTMENT,75
1244,8,2,25,350,IN,435
1245,43,14,8,124,ADJUSTMENT,154
1246,17,21,15,20,IN,293
1247,82,1,30,208,IN,304
1248,40,6,13,48,IN,369
1249,15,22,22,78,OUT,227
1250,84,12,9,133,IN,204
1251,47,20,4,244,ADJUSTMENT,92
1252,49,7,25,240,IN,290
1253,50,4,16,11,ADJUSTMENT,465
1254,96,1,24,115,OUT,84
1255,31,20,14,278,OUT,29
1256,26,1,29,13,IN,154
1257,58,14,14,166,ADJUSTMENT,204
1258,12,20,13,153,OUT,445
1259,42,6,8,331,OUT,492
1260,92,21,28,251,IN,460
1261,87,11,27,336,IN,285
1262,42,23,8,28,IN,280
1263,47,5,3,341,ADJUSTMENT,488
1264,4,4,29,250,IN,8
1265,68,19,2,70,IN,348
1266,30,3,3,349,ADJUSTMENT,95
1267,40,7,11,154,ADJUSTMENT,264
1268,50,2,10,239,IN,37
1269,9,21,15,16,ADJUSTMENT,262
1270,90,25,16,72,ADJUSTMENT,252
1271,33,1,30,220,IN,492
1272,52,22,5,87,ADJUSTMENT,88
1273,45,1,11,363,IN,443
1274,3,7,6,304,IN,238
1275,100,2,4,31,ADJUSTMENT,205
1276,78,12,2,131,IN,231
1277,2,16,20,272,OUT,456
1278,4,15,30,269,ADJUSTMENT,259
1279,57,1,22,197,ADJUSTMENT,179
1280,61,21,18,24,ADJUSTMENT,392
1281,87,7,27,117,IN,220
1282,11,22,14,73,IN,49
1283,99,1,7,79,ADJUSTMENT,294
1284,98,9,15,134,IN,116
1285,21,9,7,344,OUT,312
1286,54,2,17,364,OUT,302
1287,35,22,29,357,OUT,219
1288,42,17,13,255,ADJUSTMENT,475
1289,9,14,27,354,IN,20
1290,14,17,16,66,ADJUSTMENT,476
1291,94,21,1,5,OUT,189
1292,2,19,2,220,OUT,410
1293,81,11,18,105,OUT,76
1294,61,14,14,364,ADJUSTMENT,255
1295,15,25,20,146,ADJUSTMENT,111
1296,75,5,21,43,OUT,55
1297,93,6,28,193,OUT,172
1298,11,20,25,288,IN,176
1299,57,9,3,5,IN,398
1300,84,7,26,265,OUT,66
1301,67,11,10,23,IN,107
1302,7,6,17,353,OUT,184
1303,1,11,18,143,OUT,294
1304,77,17,22,311,OUT,339
1305,51,13,27,212,IN,432
1306,41,8,14,49,OUT,243
1307,60,24,25,67,OUT,410
1308,19,19,5,89,IN,139
1309,62,14,20,258,OUT,374
1310,30,11,13,263,IN,403
1311,16,3,18,289,OUT,406
1312,18,9,15,257,IN,224
1313,31,20,20,152,ADJUSTMENT,341
1314,35,6,18,60,OUT,417
1315,28,16,22,160,IN,160
1316,89,10,5,247,ADJUSTMENT,18
1317,12,23,5,63,OUT,380
1318,24,20,17,143,IN,475
1319,96,15,10,165,IN,453
1320,87,5,28,97,ADJUSTMENT,76
1321,90,11,1,335,OUT,11
1322,41,13,9,279,IN,404
1323,69,3,8,317,ADJUSTMENT,482
1324,62,16,8,108,ADJUSTMENT,295
1325,77,6,29,207,IN,312
1326,66,21,11,238,OUT,458
1327,52,4,10,263,ADJUSTMENT,51
1328,27,14,13,287,OUT,72
1329,57,5,10,247,IN,275
1330,24,21,11,81,IN,88
1331,68,20,22,247,IN,167
1332,64,19,23,283,IN,440
1333,20,16,29,316,ADJUSTMENT,65
1334,9,18,27,294,ADJUSTMENT,82
1335,63,8,24,108,OUT,480
1336,25,19,19,142,OUT,304
1337,61,14,30,168,IN,485
1338,42,17,21,130,OUT,7
1339,3,14,13,177,IN,284
1340,57,14,27,121,ADJUSTMENT,61
1341,61,18,26,362,ADJUSTMENT,427
1342,85,22,28,294,IN,310
1343,9,16,16,193,IN,430
1344,43,2,13,257,ADJUSTMENT,345
1345,43,8,25,219,OUT,497
1346,23,2,3,208,OUT,233
1347,86,23,20,339,IN,239
1348,17,9,12,4,ADJUSTMENT,19
1349,13,1,12,121,OUT,67
1350,73,1,14,2,OUT,396
1351,20,22,3,249,ADJUSTMENT,193
1352,87,2,20,135,IN,206
1353,83,15,6,364,ADJUSTMENT,366
1354,50,4,4,303,ADJUSTMENT,486
1355,18,4,23,146,OUT,450
1356,54,17,5,336,OUT,472
1357,81,17,12,335,OUT,490
1358,16,18,28,264,OUT,335
1359,13,8,26,329,ADJUSTMENT,89
1360,85,8,26,82,IN,428
1361,62,20,29,226,ADJUSTMENT,243
1362,100,22,27,90,IN,34
1363,100,24,12,105,IN,207
1364,61,4,13,203,OUT,308
1365,40,14,9,58,ADJUSTMENT,247
1366,54,15,9,295,OUT,333
1367,80,7,29,62,IN,153
1368,68,8,2,2,ADJUSTMENT,498
1369,69,17,11,286,ADJUSTMENT,308
1370,54,23,23,269,OUT,194
1371,58,15,25,63,OUT,118
1372,19,13,22,27,ADJUSTMENT,34
1373,29,19,18,87,OUT,481
1374,34,21,10,157,OUT,163
1375,5,11,17,1,IN,435
1376,14,13,20,268,ADJUSTMENT,440
1377,79,15,8,327,ADJUSTMENT,76
1378,57,5,21,7,IN,161
1379,10,1,15,341,OUT,35
1380,95,8,1,186,ADJUSTMENT,332
1381,91,22,23,365,OUT,332
1382,41,16,27,347,IN,44
1383,24,8,18,255,OUT,322
1384,85,1,14,150,OUT,244
1385,81,3,13,254,ADJUSTMENT,230
1386,39,3,10,341,IN,309
1387,92,3,17,19,IN,29
1388,84,11,17,102,ADJUSTMENT,86
1389,97,9,17,290,IN,184
1390,13,4,11,47,OUT,189
1391,63,11,5,67,ADJUSTMENT,272
1392,6,6,1,195,IN,429
1393,92,18,16,68,OUT,74
1394,40,14,26,172,ADJUSTMENT,293
1395,43,11,23,92,OUT,209
1396,72,14,11,229,IN,228
1397,53,24,15,104,ADJUSTMENT,207
1398,10,21,11,220,ADJUSTMENT,44
1399,23,24,16,314,OUT,52
1400,96,7,12,166,OUT,488
1401,26,3,1,178,IN,249
1402,65,14,16,251,ADJUSTMENT,287
1403,47,20,8,49,OUT,87
1404,34,16,8,267,ADJUSTMENT,159
1405,4,13,11,129,IN,45
1406,30,19,11,252,IN,485
1407,3,21,21,324,IN,150
1408,96,7,13,302,IN,434
1409,52,13,1,178,IN,327
1410,64,14,16,250,ADJUSTMENT,458
1411,26,18,10,288,ADJUSTMENT,40
1412,14,13,18,261,IN,66
1413,2,8,27,189,OUT,94
1414,58,4,2,305,OUT,27
1415,45,1,15,299,IN,290
1416,50,2,28,253,ADJUSTMENT,268
1417,4,13,4,191,ADJUSTMENT,61
1418,9,9,21,15,OUT,483
1419,10,16,4,161,OUT,104
1420,100,25,16,148,ADJUSTMENT,235
1421,8,22,27,217,OUT,331
1422,81,20,1,226,IN,458
1423,59,19,23,63,IN,115
1424,19,13,24,73,OUT,147
1425,22,9,30,300,IN,280
1426,99,25,9,272,OUT,306
1427,25,17,12,141,ADJUSTMENT,445
1428,84,8,5,243,IN,332
1429,53,19,27,248,OUT,423
1430,25,10,5,156,IN,359
1431,15,12,24,166,IN,21
1432,68,8,26,333,ADJUSTMENT,150
1433,27,25,20,178,ADJUSTMENT,45
1434,5,16,1,331,ADJUSTMENT,374
1435,20,20,16,91,OUT,336
1436,25,1,18,312,ADJUSTMENT,111
1437,75,23,5,154,ADJUSTMENT,275
1438,85,7,2,30,IN,479
1439,80,19,6,302,ADJUSTMENT,299
1440,68,10,20,308,ADJUSTMENT,333
1441,87,13,30,247,IN,163
1442,95,19,27,213,IN,443
1443,27,17,29,329,IN,180
1444,38,8,14,238,ADJUSTMENT,460
1445,9,14,9,332,IN,358
1446,63,11,8,207,OUT,323
1447,46,22,28,210,ADJUSTMENT,6
1448,71,21,29,263,IN,471
1449,20,7,14,349,OUT,411
1450,29,22,26,154,ADJUSTMENT,214
1451,20,17,2,233,IN,175
1452,91,16,22,27,IN,321
1453,56,7,25,315,ADJUSTMENT,204
1454,98,16,24,226,ADJUSTMENT,190
1455,79,25,22,173,IN,161
1456,16,8,17,166,IN,197
1457,36,24,8,11,IN,141
1458,46,25,1,278,ADJUSTMENT,198
1459,99,11,11,352,IN,152
1460,43,9,9,228,OUT,301
1461,32,24,15,253,IN,118
1462,68,14,25,268,OUT,223
1463,79,20,15,317,ADJUSTMENT,138
1464,35,4,17,188,IN,241
1465,92,15,25,37,ADJUSTMENT,162
1466,33,10,18,18,IN,251
1467,34,8,29,58,IN,433
1468,90,25,24,221,IN,108
1469,6,10,25,286,OUT,103
1470,67,20,7,14,ADJUSTMENT,42
1471,50,24,3,210,ADJUSTMENT,25
1472,93,16,15,289,IN,249
1473,23,22,2,329,IN,365
1474,19,6,2,236,IN,46
1475,65,3,11,50,OUT,486
1476,46,10,4,135,OUT,354
1477,98,17,15,127,ADJUSTMENT,7
1478,24,16,21,187,ADJUSTMENT,147
1479,44,11,7,323,OUT,155
1480,58,5,13,134,OUT,44
1481,36,25,16,3,IN,71
1482,1,16,9,271,ADJUSTMENT,179
1483,94,18,25,309,ADJUSTMENT,43
1484,87,1,9,106,ADJUSTMENT,197
1485,78,4,10,307,IN,445
1486,39,5,24,279,OUT,59
1487,27,11,9,193,IN,281
1488,82,13,24,25,IN,181
1489,85,3,2,363,ADJUSTMENT,48
1490,37,8,11,353,IN,329
1491,38,24,30,4,OUT,455
1492,51,9,2,182,IN,342
1493,83,24,8,45,IN,178
1494,16,21,18,161,OUT,8
1495,61,6,29,161,IN,312
1496,91,18,30,360,OUT,336
1497,76,20,3,253,IN,133
1498,67,6,23,24,ADJUSTMENT,134
1499,1,25,20,352,OUT,30
1500,51,3,9,45,ADJUSTMENT,264
1501,26,11,11,312,IN,366
1502,30,1,28,301,OUT,219
1503,17,18,26,41,IN,105
1504,13,13,28,220,ADJUSTMENT,195
1505,54,6,29,203,IN,485
1506,26,5,26,286,IN,402
1507,46,6,24,88,IN,164
1508,7,14,5,181,ADJUSTMENT,20
1509,16,6,11,218,ADJUSTMENT,209
1510,61,1,13,322,OUT,308
1511,24,18,20,354,IN,444
1512,2,21,18,208,IN,174
1513,13,12,26,247,OUT,24
1514,30,6,18,130,IN,127
1515,59,25,20,122,IN,184
1516,35,2,20,7,IN,35
1517,78,25,21,51,IN,319
1518,49,4,16,315,IN,264
1519,14,19,18,206,ADJUSTMENT,69
1520,63,4,5,288,ADJUSTMENT,388
1521,52,6,2,181,ADJUSTMENT,420
1522,91,15,30,164,OUT,245
1523,7,12,18,210,OUT,343
1524,5,6,27,77,ADJUSTMENT,385
1525,54,16,19,202,OUT,243
1526,47,22,18,239,ADJUSTMENT,71
1527,37,18,3,268,IN,209
1528,47,22,9,259,IN,92
1529,30,20,26,214,IN,391
1530,16,3,16,84,ADJUSTMENT,54
1531,84,16,18,73,OUT,492
1532,68,21,13,108,ADJUSTMENT,209
1533,80,1,25,60,OUT,35
1534,38,21,7,120,OUT,96
1535,6,23,1,322,IN,25
1536,83,8,1,345,IN,465
1537,46,14,30,52,ADJUSTMENT,289
1538,16,4,2,236,ADJUSTMENT,28
