SalesID,DateID,ProductID,StoreID,CustomerID,PromotionID,SupplierID,InventoryID,LocationID,SalesAmount,ProfitMargin,Discounts,Costs,UnitsSold,Returns,InventoryTurnover,ForecastedSales,PredictedRevenue
275,185,25,30,180,6,6,70,37,476.64,0.14,12.35,360.7,11,1,10.01,172.26,1220.77
276,39,61,30,31,3,9,65,3,352.57,0.23,7.69,304.45,15,2,12.74,930.44,236.7
277,223,44,11,410,7,12,37,43,285.96,0.26,14.53,137.36,14,1,8.81,450.95,895.37
278,184,97,31,155,9,10,68,26,317.44,0.14,16.44,291.22,3,2,4.92,443.83,59.76
279,178,46,3,121,9,7,95,30,421.01,0.14,24.76,212.42,11,1,4.99,190.91,1122.18
280,294,14,2,51,1,5,75,29,319.68,0.24,26.01,362.53,9,0,1.51,93.06,923.23
281,340,8,48,482,2,26,17,7,61.72,0.2,31.5,283.05,2,0,1.08,255.98,1235.08
282,151,48,3,95,8,23,7,9,350.16,0.14,16.58,60.94,12,0,2.8,881.28,415.7
283,126,14,15,176,1,8,52,45,284.61,0.24,26.6,32.16,9,0,14.9,412.92,1179.03
284,301,65,17,11,3,27,35,30,483.34,0.27,49.51,217.99,15,0,3.75,920.42,461.16
285,308,80,48,392,7,12,2,16,368.19,0.11,10.53,146.65,9,1,8.69,603.71,548.72
286,336,82,7,12,8,1,40,44,175.28,0.06,7.64,68.07,3,2,3.41,18.15,1414.25
287,234,7,48,355,5,10,37,40,72.02,0.12,42.13,319.26,13,1,13.13,337.52,697.63
288,8,79,5,45,2,11,57,14,243.73,0.22,20.52,150.79,2,1,10.26,136.31,793.36
289,341,88,34,290,3,27,10,26,341.28,0.28,42.34,35.32,1,0,11.39,748.04,1405.6
290,129,49,33,205,9,23,76,46,92.75,0.27,21.23,105.64,3,2,12.42,680.25,1423.47
291,264,55,45,219,10,20,81,37,326.47,0.11,1.08,271.08,8,0,12.35,236.21,527.52
292,157,13,16,328,7,5,46,10,413.68,0.27,18.74,259.53,18,0,1.1,216.49,701.17
293,352,73,37,431,1,13,90,30,82.74,0.25,30.51,105.72,5,0,10.41,903.47,805.66
294,358,56,3,256,3,18,5,22,354.36,0.23,22.38,137.14,14,1,12.52,126.21,476.39
295,5,56,47,248,9,10,5,30,38.79,0.22,22.97,20.88,14,1,1.77,42.68,1026.54
296,86,15,48,21,7,21,27,32,8.94,0.25,49.92,381.35,9,2,8.46,372.6,402.63
297,175,57,43,41,2,25,5,14,21.15,0.27,27.21,131.54,10,1,3.41,568.16,253.47
298,290,58,50,459,6,17,61,23,317.59,0.25,34.85,371.83,13,0,3.98,919.9,1400.09
299,193,35,21,278,9,19,8,17,486.81,0.08,36.05,325.74,1,2,12.79,912.43,37.33
300,311,88,41,277,4,4,31,36,386.83,0.23,0.01,134.74,8,2,7.44,148.21,932.13
301,119,97,8,412,10,9,97,29,130.93,0.26,27.62,277.96,9,2,3.58,789.09,1047.03
302,218,16,22,195,2,18,21,24,40.49,0.1,48.15,189.98,11,0,11.45,935.1,1125.75
303,114,8,5,71,3,16,99,47,310.24,0.1,37.54,390.68,5,0,13.48,835.19,780.18
304,145,93,17,270,7,7,21,11,6.6,0.25,17.02,255.76,19,2,10.5,420.08,388.11
305,26,87,37,335,4,25,51,41,397.33,0.14,18.23,208.11,16,2,13.89,215.67,1209.36
306,136,45,14,73,7,12,79,15,125.34,0.15,15.18,255.55,9,1,5.01,916.42,144.59
307,303,95,39,308,5,26,100,22,153.11,0.14,31.51,88.88,14,0,7.06,536.7,1434.92
308,232,40,41,427,8,4,59,27,175.27,0.1,4.87,123.25,18,1,2.47,260.62,484.44
309,76,54,28,199,8,21,2,34,382.96,0.28,14.5,285.37,16,0,2.03,330.28,126.98
310,328,14,31,76,5,28,30,33,136.54,0.25,24.91,34.4,18,0,6.64,566.11,170.89
311,345,59,17,275,7,12,58,21,145.81,0.11,26.76,121.73,16,2,10.55,412.15,1485.9
312,302,94,35,283,6,12,92,24,272.79,0.08,30.37,248.21,16,0,11.56,49.63,920.33
313,289,53,40,146,8,26,81,20,234.19,0.14,39.86,398.28,17,2,3.11,578.64,923.15
314,1,27,22,13,9,4,20,49,478.01,0.15,8.16,370.34,6,2,9.59,411.79,1239.24
315,147,47,45,363,5,12,40,4,135.38,0.05,11.25,333.06,17,1,8.35,478.72,746.33
316,287,80,48,129,7,23,29,37,50.49,0.27,43.62,200.83,19,2,12.31,755.14,391.99
317,142,6,29,230,1,8,5,37,272.79,0.26,41.56,322.09,17,2,11.2,35.43,241.92
318,53,55,10,85,8,24,89,46,96.34,0.26,41.08,224.01,4,1,8.0,75.05,211.1
319,304,97,18,162,3,30,10,33,209.75,0.25,10.43,183.93,10,0,4.45,11.02,1195.23
320,69,44,35,397,1,30,83,31,97.66,0.23,2.91,90.19,15,0,13.28,430.44,1309.27
321,361,18,44,365,6,3,61,34,441.08,0.21,26.17,380.42,8,0,3.34,287.66,1257.58
322,90,16,16,371,8,16,1,22,167.09,0.29,43.5,239.68,16,2,4.64,415.36,1453.36
323,220,12,50,489,3,2,47,42,388.56,0.23,11.88,270.47,16,0,10.44,581.43,1312.57
324,192,20,49,51,1,6,98,30,474.56,0.21,45.21,57.29,19,1,8.4,18.24,628.84
325,63,45,7,215,3,28,57,5,470.57,0.25,7.08,172.91,6,0,2.46,166.84,263.66
326,73,64,30,1,5,17,14,41,264.78,0.11,14.9,385.9,5,2,7.79,136.41,1182.88
327,161,59,19,471,8,12,25,45,491.71,0.29,14.91,303.31,15,1,2.65,624.96,770.75
328,169,93,23,377,9,9,90,23,329.69,0.05,7.56,353.24,8,1,2.52,595.29,540.54
329,89,94,8,412,9,16,21,13,68.6,0.21,43.64,158.96,10,2,4.58,86.77,53.98
330,176,90,17,123,4,7,16,9,444.75,0.07,20.63,27.52,11,2,3.41,803.54,1198.38
331,269,22,21,288,8,8,74,14,237.0,0.26,9.53,141.24,2,0,14.88,169.38,1316.22
332,73,97,26,200,5,7,32,17,80.58,0.29,7.36,151.02,12,2,14.41,181.3,860.96
333,245,47,28,183,3,21,45,35,396.75,0.15,21.05,121.15,17,2,11.14,408.7,1432.53
334,77,29,39,410,5,5,64,18,314.08,0.26,0.86,211.16,18,1,12.75,338.64,84.49
335,159,86,33,398,2,23,84,12,441.65,0.13,6.05,77.66,8,0,13.58,965.4,134.63
336,324,45,40,216,6,7,73,41,414.52,0.09,0.18,375.13,8,0,8.42,908.24,197.52
337,98,77,19,240,1,18,60,16,163.45,0.12,1.22,363.1,14,1,12.32,60.34,561.35
338,102,9,29,349,6,18,98,30,131.88,0.13,49.87,105.38,2,1,13.64,398.07,543.19
339,132,24,20,68,5,16,95,13,368.25,0.21,22.44,260.94,8,1,1.71,785.74,935.35
340,102,15,20,319,9,7,19,18,288.79,0.25,36.45,200.95,2,0,12.29,632.98,1278.97
341,19,36,10,82,7,21,47,12,39.59,0.1,36.85,100.78,19,2,2.16,773.95,162.99
342,82,13,12,142,6,2,95,34,94.91,0.07,44.02,358.94,14,0,14.22,413.05,787.1
343,279,91,33,411,7,17,64,33,79.92,0.11,5.19,93.19,12,0,10.42,395.02,122.43
344,339,44,25,41,10,25,30,6,296.95,0.12,26.28,250.22,5,0,14.98,769.51,201.54
345,365,71,25,239,5,27,47,18,47.45,0.12,16.09,134.81,11,2,6.64,299.06,1153.31
346,331,72,4,3,1,8,88,3,107.81,0.1,27.42,330.62,11,1,13.03,67.08,837.16
347,129,78,4,94,9,2,33,6,274.96,0.17,16.61,248.51,18,1,14.39,891.43,452.3
348,344,76,9,59,5,18,82,36,70.86,0.26,9.18,333.2,10,2,5.12,946.63,485.56
349,310,36,15,228,4,19,21,49,127.89,0.08,33.64,139.74,16,0,13.06,615.4,774.99
350,89,61,26,407,6,20,95,50,453.86,0.27,1.92,5.46,18,0,6.24,739.55,653.6
351,213,81,15,18,5,9,63,22,350.07,0.17,44.77,89.44,9,2,6.86,692.7,146.89
352,143,40,26,494,1,12,42,7,156.91,0.22,7.31,325.95,6,0,13.2,541.36,555.45
353,65,93,28,239,2,22,61,30,439.29,0.25,30.76,127.43,12,0,8.55,604.27,865.74
354,76,27,7,360,4,19,43,2,128.89,0.13,37.71,128.55,1,1,6.66,544.84,1279.91
355,199,1,32,74,8,30,68,32,296.6,0.29,3.65,180.41,10,1,3.13,122.25,489.7
356,143,34,12,376,5,8,26,15,187.4,0.07,45.16,110.59,2,1,7.12,325.63,360.96
357,316,68,35,332,7,22,33,22,377.31,0.18,17.81,323.03,13,0,11.22,27.13,481.43
358,93,88,32,169,2,8,33,49,188.94,0.11,49.84,129.36,9,1,10.66,86.31,641.74
359,305,21,9,264,8,10,49,38,128.19,0.15,3.44,241.98,8,1,11.96,513.24,894.14
360,224,33,14,160,5,28,84,8,305.81,0.16,35.84,180.96,12,2,11.58,186.04,1272.76
361,291,7,13,337,4,18,41,8,373.94,0.28,8.04,115.66,13,0,6.05,363.68,245.22
362,102,65,44,169,9,15,72,39,270.5,0.16,20.13,106.86,6,2,12.74,838.67,1088.72
363,267,3,33,429,6,24,36,36,359.56,0.22,22.16,201.26,19,0,1.54,96.07,1169.37
364,355,51,32,206,4,11,72,20,213.9,0.29,20.31,85.13,14,2,1.4,833.54,1006.59
365,110,79,19,357,8,21,95,37,398.75,0.17,16.88,138.91,13,2,14.39,895.65,1353.68
366,330,95,30,9,3,26,22,8,294.59,0.15,38.36,16.71,16,2,13.27,325.37,1301.72
367,265,54,16,346,10,14,47,14,102.14,0.29,40.99,316.33,15,1,6.64,460.73,1395.46
368,3,80,12,304,2,15,83,20,445.92,0.26,16.78,18.41,10,1,12.8,418.02,936.23
369,85,74,10,115,7,14,20,35,419.23,0.28,24.13,349.04,14,1,10.1,153.02,34.02
370,282,93,2,152,4,12,87,25,482.14,0.15,21.09,19.91,9,0,3.38,103.06,1292.45
371,328,59,18,87,4,4,24,18,286.66,0.22,29.68,339.42,10,2,7.39,455.68,930.17
372,304,6,13,95,10,3,43,47,339.49,0.11,7.51,258.02,8,2,1.89,571.31,680.3
373,117,29,29,231,9,12,88,21,432.47,0.27,40.28,202.87,18,0,5.69,493.58,1064.27
374,221,17,24,428,2,25,100,37,31.03,0.28,39.85,58.84,18,0,3.9,683.52,880.18
375,154,60,38,186,1,26,73,47,456.54,0.12,29.52,103.46,12,1,12.5,481.25,455.79
376,153,22,12,450,7,7,16,31,139.23,0.08,37.31,276.36,18,2,11.32,864.95,1348.68
377,12,24,29,114,8,7,27,6,33.24,0.1,49.43,205.35,17,2,1.86,609.11,411.59
378,133,81,22,274,3,22,45,42,122.62,0.21,46.13,206.22,11,1,8.53,234.04,66.93
379,304,85,36,464,2,25,37,47,295.25,0.12,30.57,54.16,11,1,11.16,877.37,251.74
380,293,51,1,29,4,19,13,20,28.68,0.21,25.57,190.56,14,1,9.73,862.02,284.52
381,300,50,43,203,2,14,51,28,5.38,0.14,26.73,236.52,1,0,1.76,376.42,1481.75
382,228,11,40,2,2,1,2,41,321.48,0.28,23.33,49.8,15,2,3.76,197.32,675.2
383,271,56,34,78,5,7,76,36,229.43,0.16,24.01,389.76,6,0,6.38,780.65,851.25
384,43,71,34,324,10,25,97,40,422.94,0.17,36.6,332.19,5,2,2.79,69.22,1430.42
385,343,42,48,231,5,22,87,26,132.49,0.14,49.61,127.67,13,1,3.05,433.66,600.73
386,326,39,33,98,8,10,59,13,143.95,0.07,2.27,225.79,9,0,6.41,465.06,581.38
387,302,69,4,117,9,18,14,49,43.39,0.17,11.51,224.03,10,2,7.87,632.8,110.26
388,364,48,38,110,2,13,49,4,271.56,0.24,10.51,43.55,8,2,1.94,278.69,856.06
389,21,57,30,167,1,8,30,34,186.12,0.29,41.64,175.84,6,0,11.22,361.31,859.95
390,107,21,46,457,3,9,98,37,173.16,0.07,20.99,83.9,13,2,8.6,953.82,975.54
391,336,82,20,488,6,26,9,34,231.53,0.25,26.26,133.95,6,0,14.46,874.22,224.23
392,303,99,26,297,5,15,79,16,425.6,0.12,23.46,377.6,14,0,4.93,387.99,878.75
393,117,20,15,455,8,8,24,23,57.07,0.26,42.68,220.98,4,1,4.65,967.25,45.49
394,124,15,7,371,8,25,41,23,264.18,0.14,24.99,27.69,2,1,5.75,71.6,702.27
395,281,69,7,337,2,1,60,15,102.24,0.08,33.39,269.24,1,1,8.62,311.22,951.88
396,292,77,50,378,9,3,89,25,110.13,0.2,0.97,399.46,14,1,5.28,713.57,556.05
397,203,51,29,87,4,19,100,29,132.08,0.27,32.62,67.91,16,0,5.25,604.27,1219.4
398,51,76,23,493,1,30,32,36,232.4,0.1,12.05,273.49,14,0,13.03,530.09,247.17
399,271,62,34,459,2,9,47,15,249.73,0.06,43.34,329.88,9,1,2.36,772.47,1105.23
400,324,85,20,22,6,19,21,37,436.4,0.27,37.58,337.78,9,0,8.0,977.59,342.21
401,277,37,15,210,5,15,42,35,446.6,0.22,5.46,283.3,2,1,11.56,700.11,1495.27
402,141,6,33,305,7,14,70,46,295.4,0.25,5.17,364.04,11,2,14.4,438.39,1003.17
403,275,71,17,412,9,26,89,39,144.3,0.06,14.65,13.8,19,1,13.34,686.18,181.3
404,290,26,20,272,6,1,2,47,410.13,0.27,6.29,26.6,18,2,3.97,533.18,358.12
405,334,8,13,490,6,3,31,37,397.48,0.15,37.02,54.68,12,2,7.45,636.36,1271.34
406,52,73,44,324,2,2,56,41,399.99,0.27,49.34,18.28,6,0,9.14,675.89,131.46
407,27,91,24,446,7,25,30,28,13.1,0.07,32.76,48.86,9,1,5.55,993.63,588.11
408,157,4,47,420,2,30,63,45,378.16,0.27,12.45,326.96,7,2,5.46,501.48,139.76
409,239,21,37,278,7,1,15,30,427.1,0.22,28.21,358.69,3,1,3.59,766.56,860.88
410,156,31,7,139,8,27,18,7,304.49,0.19,40.28,135.06,8,2,1.71,950.59,136.34
411,291,21,8,341,1,18,32,4,376.87,0.07,48.11,382.92,9,0,11.9,227.87,1105.42
412,136,25,23,377,9,1,14,7,389.2,0.22,0.25,167.96,15,0,7.27,389.33,1336.1
413,144,15,14,232,8,9,62,33,255.76,0.2,26.18,69.62,8,0,13.21,560.61,499.76
414,106,35,4,233,9,7,82,47,407.74,0.23,22.66,272.84,17,2,3.69,400.68,402.52
415,158,49,21,80,5,30,99,47,397.18,0.23,20.72,168.71,18,1,6.2,733.03,1099.87
416,146,43,46,426,4,13,52,18,458.47,0.16,25.19,8.75,1,0,5.97,174.27,56.82
417,2,41,10,55,1,17,22,15,461.08,0.1,20.18,386.58,14,2,9.47,947.02,274.72
418,77,37,22,457,9,13,14,35,267.21,0.28,17.2,239.56,4,1,7.83,383.11,82.67
419,132,57,30,291,4,13,78,37,20.59,0.28,5.74,245.72,7,2,9.5,915.69,1270.45
420,90,42,30,441,4,10,34,5,14.46,0.1,24.99,393.09,14,1,5.97,958.18,1093.29
421,345,47,16,34,4,28,86,48,469.77,0.21,41.05,333.57,10,2,14.18,204.53,1328.13
422,350,92,11,329,2,6,80,23,171.99,0.1,5.24,145.7,2,2,14.07,568.61,253.47
423,263,61,22,333,4,5,56,10,191.88,0.27,36.92,17.69,3,2,11.89,764.09,474.92
424,351,14,29,454,2,10,53,25,237.6,0.07,13.39,89.73,8,0,14.94,43.83,133.35
425,108,68,25,388,8,14,49,22,136.57,0.3,19.06,141.26,16,2,3.92,408.17,1328.46
426,74,53,14,252,7,11,63,31,297.26,0.2,49.4,384.14,1,2,7.06,420.31,371.57
427,39,84,14,430,10,5,16,23,393.39,0.06,33.76,355.58,12,1,9.84,668.81,1076.64
428,159,34,2,476,2,4,80,28,132.38,0.27,35.96,9.59,13,2,6.45,526.42,248.17
429,71,76,13,125,2,3,40,45,372.82,0.22,30.12,394.9,15,0,4.19,734.35,21.65
430,312,97,3,11,2,14,38,15,337.65,0.22,16.12,103.59,3,0,1.61,366.77,1281.39
431,241,24,30,482,1,13,18,40,265.16,0.12,33.76,310.37,9,2,14.24,413.32,1407.98
432,298,20,18,317,6,24,23,7,166.09,0.13,22.86,47.52,6,2,4.23,412.98,1344.17
433,36,69,36,122,6,23,48,46,437.02,0.28,41.6,88.91,5,1,7.6,334.7,256.8
434,84,30,21,35,1,5,82,38,204.38,0.21,28.55,202.67,3,2,1.31,87.47,1276.1
435,263,88,19,69,1,12,46,40,190.46,0.05,38.56,281.74,12,0,8.53,463.16,981.46
436,310,7,16,313,6,25,22,15,322.48,0.13,42.43,138.81,8,0,12.72,865.2,1454.44
437,172,36,28,487,6,28,54,49,460.56,0.2,41.06,349.43,14,2,7.41,431.17,298.13
438,173,38,4,139,4,23,40,5,256.47,0.09,20.11,376.14,17,1,13.76,152.01,353.61
439,362,80,15,12,3,10,30,12,362.73,0.07,18.44,49.9,14,2,4.0,314.08,1359.84
440,47,52,1,125,9,2,55,13,231.16,0.06,43.45,287.71,17,2,3.84,760.66,1434.12
441,141,15,48,299,6,7,56,3,113.31,0.21,7.16,53.63,1,1,9.38,261.94,623.8
442,118,46,47,147,1,7,42,19,66.36,0.13,13.97,136.97,4,2,12.34,68.47,1472.77
443,277,23,16,77,3,4,42,26,72.48,0.14,6.05,328.0,18,1,1.07,63.87,130.43
444,214,12,20,68,1,12,62,30,15.56,0.07,2.1,135.2,1,1,4.55,610.86,1033.52
445,220,93,33,206,3,28,82,28,278.69,0.23,30.79,363.05,10,0,4.48,898.87,1207.64
446,26,44,17,236,2,24,53,15,69.9,0.24,45.04,165.18,7,2,8.17,267.49,1328.48
447,9,15,5,59,5,4,82,18,433.52,0.26,6.47,124.61,18,2,9.64,988.06,553.07
448,271,93,5,258,3,7,53,7,491.53,0.21,39.79,395.66,10,1,8.6,228.03,1017.49
449,10,49,39,254,7,20,64,14,250.46,0.24,18.97,177.16,6,0,4.42,352.63,1366.66
450,121,21,13,392,8,13,1,24,227.59,0.19,30.91,296.64,3,0,13.19,472.91,1491.62
451,125,15,44,406,7,8,79,24,177.3,0.17,38.19,240.18,5,0,11.84,116.46,1375.47
452,170,14,36,243,2,14,69,11,320.82,0.11,35.5,81.79,9,2,9.9,300.24,1117.86
453,72,42,30,461,10,30,27,39,305.97,0.06,6.84,200.62,3,2,6.21,605.43,959.68
454,152,80,4,277,10,3,17,43,174.97,0.12,5.77,31.89,15,2,5.59,21.99,1121.02
455,208,15,23,469,7,2,63,40,174.87,0.22,46.21,283.79,16,1,11.39,488.62,518.07
456,49,63,21,220,10,10,41,10,324.18,0.28,3.97,208.06,8,1,2.72,662.82,1093.06
457,154,68,21,225,3,6,58,43,279.5,0.11,10.92,49.83,10,2,1.47,305.31,122.95
458,347,27,6,413,7,23,57,33,360.68,0.22,21.92,306.94,11,2,14.55,872.41,1479.52
459,293,87,24,101,1,7,96,20,470.99,0.17,41.05,322.02,18,1,14.29,284.48,1157.65
460,68,93,47,342,2,16,38,42,390.9,0.21,30.13,293.8,4,0,14.2,912.91,955.03
461,50,53,31,122,10,6,90,39,155.65,0.05,28.56,132.29,3,1,8.67,834.91,637.55
462,152,52,19,218,1,16,66,22,380.77,0.08,34.6,289.54,8,0,2.35,241.14,133.54
463,19,63,38,75,9,27,92,35,227.76,0.1,40.11,231.51,12,0,8.0,72.35,520.86
464,100,73,12,331,2,24,45,28,389.94,0.27,11.63,218.01,2,1,6.04,41.29,1271.5
465,60,53,14,237,2,12,23,36,443.85,0.06,0.95,259.85,4,2,9.11,778.2,596.0
466,167,57,50,482,6,22,20,30,128.72,0.19,6.36,252.41,12,1,13.6,566.35,1434.41
467,202,52,12,339,7,15,36,6,123.13,0.28,8.26,319.86,17,1,7.54,185.82,792.01
468,345,43,15,240,2,22,42,1,219.15,0.21,2.0,394.41,15,0,12.44,172.45,1325.95
469,146,7,19,165,4,3,22,4,30.51,0.17,37.38,290.78,5,2,7.86,384.04,1276.41
470,164,42,28,334,3,28,60,25,344.41,0.15,44.25,177.27,16,2,14.32,95.77,379.43
471,242,4,40,157,5,16,11,39,376.1,0.21,35.53,185.21,19,1,7.6,694.34,471.34
472,69,69,41,211,9,18,28,11,175.99,0.17,9.43,12.68,17,1,10.96,949.63,317.39
473,175,5,5,421,2,15,45,38,235.32,0.23,30.32,64.8,10,2,7.4,419.91,254.84
474,49,75,5,277,5,23,22,37,297.23,0.2,26.03,92.04,6,2,6.64,870.77,348.47
475,108,92,6,216,8,6,81,12,41.43,0.19,41.0,396.14,5,1,11.48,333.84,1194.27
476,226,80,23,218,6,17,63,29,357.09,0.29,47.11,305.48,3,2,11.43,254.4,150.41
477,161,41,3,233,4,2,31,34,265.72,0.26,37.15,57.48,4,0,4.04,341.0,1113.39
478,119,94,37,376,10,2,11,18,314.01,0.2,25.63,199.85,10,2,6.73,216.75,384.96
479,149,4,33,12,8,17,36,9,363.3,0.18,25.55,86.2,3,0,1.12,244.24,761.33
480,150,2,43,432,3,19,78,46,339.4,0.23,40.39,119.75,12,1,1.26,692.59,79.16
481,293,67,21,83,4,5,35,12,52.18,0.25,6.13,242.23,15,0,3.03,866.11,1066.46
482,143,21,20,431,9,4,23,9,392.38,0.12,7.67,240.02,13,2,11.68,387.24,243.41
483,160,70,1,113,5,28,29,1,306.97,0.22,17.18,348.85,4,0,2.06,595.38,1201.94
484,11,43,39,478,6,18,23,7,358.87,0.08,37.36,66.67,8,2,14.17,168.13,169.29
485,138,82,47,271,2,8,100,39,134.44,0.16,3.3,199.46,8,0,3.71,758.96,303.09
486,78,69,17,195,9,9,16,42,114.61,0.28,17.22,239.93,12,2,13.41,97.9,1385.28
487,77,9,29,369,8,24,84,34,413.92,0.13,15.93,372.26,14,1,14.31,186.73,1044.72
488,254,84,8,141,7,23,89,32,198.24,0.09,24.29,207.05,9,1,6.98,423.39,157.73
489,258,28,26,443,9,26,19,28,289.8,0.09,23.19,136.92,6,2,8.32,126.56,362.52
490,320,26,28,457,5,18,90,26,278.04,0.15,35.72,117.56,9,0,5.49,897.19,1012.72
491,291,82,34,124,5,22,96,36,294.66,0.11,31.28,87.22,8,1,13.59,497.52,533.72
492,263,83,26,141,9,11,63,40,39.41,0.16,45.14,384.98,7,0,8.14,292.48,1190.54
493,85,3,13,208,5,16,50,14,154.72,0.23,9.03,241.57,8,2,14.74,147.44,1454.08
494,146,73,44,115,9,16,85,45,37.91,0.27,21.6,122.11,4,0,14.57,177.88,1031.91
495,323,100,37,206,1,4,73,31,242.68,0.08,20.0,298.3,18,1,14.33,732.89,900.76
496,42,95,13,456,10,21,43,16,451.54,0.24,5.63,116.42,3,2,5.99,882.66,439.82
497,125,49,38,403,10,9,19,39,197.64,0.08,8.24,202.03,19,2,2.15,648.01,1318.86
498,167,17,25,441,8,13,85,42,392.31,0.14,16.83,11.36,4,0,10.37,363.37,173.24
499,241,63,47,288,3,25,18,11,147.19,0.3,36.74,338.78,17,2,13.23,268.35,447.28
500,280,55,23,355,8,20,6,11,428.85,0.07,7.51,382.66,11,0,5.96,492.28,664.66
501,188,23,22,343,5,8,35,38,212.65,0.06,13.27,346.44,2,0,14.48,308.29,181.78
502,302,34,21,149,2,11,14,12,180.83,0.13,33.82,69.27,8,0,13.75,500.6,306.81
503,19,69,30,210,9,21,64,42,350.25,0.29,29.83,330.28,16,0,9.81,21.11,808.16
504,68,15,11,112,4,9,9,9,258.81,0.06,5.22,139.46,10,1,2.63,883.62,174.1
505,218,47,4,142,7,18,35,22,171.97,0.11,47.19,374.58,4,1,13.5,592.5,576.07
506,102,3,33,464,8,20,2,38,33.76,0.2,7.4,120.33,6,0,2.72,494.98,1371.39
507,42,83,47,24,7,3,6,9,87.49,0.11,3.07,36.67,15,0,8.32,485.29,721.3
508,288,28,12,49,6,23,99,3,387.3,0.06,15.21,341.32,16,1,1.27,767.35,911.28
509,167,3,9,500,7,30,25,39,460.76,0.06,1.32,47.54,13,1,3.16,551.2,318.24
510,109,4,32,288,4,18,73,35,88.57,0.19,1.54,217.03,18,1,8.89,644.66,1267.6
511,36,88,11,331,10,19,50,30,286.87,0.19,28.94,151.0,16,1,1.02,799.13,916.31
512,232,31,37,365,1,9,95,26,21.92,0.23,44.65,302.98,1,0,3.12,856.89,1444.35
513,229,45,24,11,5,24,7,8,148.97,0.08,20.13,299.81,15,2,4.09,556.67,402.97
514,353,59,7,188,8,18,63,32,227.15,0.17,15.11,310.68,12,1,1.6,588.39,907.33
515,164,45,8,68,10,22,28,22,369.26,0.2,45.73,26.25,12,0,9.12,687.81,889.75
516,73,75,33,445,6,16,2,8,26.83,0.11,3.07,343.49,3,2,11.69,477.56,1333.38
517,136,37,25,90,5,14,65,45,391.71,0.19,23.67,187.07,1,1,1.53,904.15,1117.05
518,353,65,1,110,2,19,59,2,105.31,0.23,12.63,88.45,8,1,6.83,548.21,263.9
519,70,9,3,389,10,28,24,14,380.97,0.3,19.09,120.26,18,1,8.6,925.0,1273.77
520,196,17,40,164,5,29,62,5,314.61,0.2,20.54,361.19,12,0,8.31,805.51,1311.03
521,269,65,28,481,10,22,99,13,173.09,0.27,27.26,3.39,11,0,7.79,369.69,809.83
522,49,3,43,448,3,30,71,23,363.26,0.26,22.66,320.89,10,2,2.34,667.27,744.04
523,316,26,33,206,2,15,38,13,121.98,0.29,49.4,369.65,4,2,4.48,719.75,844.8
524,130,53,46,32,3,21,93,19,113.77,0.23,1.28,100.77,11,0,13.99,473.03,94.62
525,5,31,1,327,4,26,62,24,35.56,0.1,37.88,328.98,15,0,3.56,709.4,969.47
526,27,26,38,74,2,4,65,35,199.57,0.12,2.55,65.27,3,1,11.98,248.46,154.99
527,160,23,27,251,4,12,51,14,53.36,0.25,21.55,7.47,17,1,3.06,296.17,1014.7
528,149,30,38,450,4,7,94,4,212.65,0.18,10.09,242.23,8,1,11.38,647.31,1410.99
529,264,10,35,394,6,11,52,26,9.85,0.11,47.27,258.83,1,1,10.5,487.99,1023.7
530,230,72,10,355,5,26,96,10,81.77,0.21,36.12,60.91,7,1,14.89,389.53,722.29
531,200,89,12,21,7,7,74,38,466.52,0.28,23.14,205.47,19,1,3.15,75.98,1026.44
532,50,64,10,296,7,20,98,38,398.8,0.14,47.61,154.81,3,1,4.86,984.12,1004.86
533,67,22,34,298,3,3,63,34,121.9,0.2,36.06,31.43,9,1,12.8,235.63,797.69
534,300,15,24,328,9,4,11,34,360.55,0.2,47.6,203.59,13,1,8.8,626.23,1197.69
535,58,56,28,302,7,2,48,19,335.9,0.08,35.23,234.47,8,1,5.61,794.21,1393.26
536,259,74,22,338,7,20,54,3,92.58,0.07,3.89,87.65,19,1,3.11,512.93,86.28
537,342,20,45,73,2,15,91,36,188.67,0.27,30.82,296.17,12,0,8.81,583.33,1376.01
538,326,47,16,374,10,20,50,4,457.28,0.28,49.02,29.97,9,1,7.76,536.07,596.41
539,130,87,13,41,3,12,74,26,370.67,0.28,10.71,220.85,6,2,4.45,640.17,279.81
540,215,53,36,94,3,21,38,11,381.37,0.15,39.64,122.05,3,2,9.8,422.18,113.93
541,172,53,36,132,6,17,86,3,284.12,0.12,9.23,174.99,7,0,10.56,362.56,1222.94
542,258,1,43,99,4,18,88,49,334.44,0.29,22.61,357.5,4,0,8.76,985.32,1320.96
543,102,2,23,398,4,8,8,9,256.83,0.27,4.23,268.31,6,0,10.32,379.75,1432.84
544,209,58,14,398,1,24,6,46,371.74,0.25,17.03,60.4,2,2,4.58,451.87,938.44
545,291,19,32,53,6,8,68,2,367.7,0.13,38.81,354.64,19,0,13.66,170.44,110.52
546,354,62,3,496,8,5,69,14,20.39,0.21,2.26,149.76,16,0,1.74,828.93,617.23
547,286,78,27,229,8,24,6,3,317.73,0.24,16.01,137.17,10,1,3.39,775.92,281.69
548,116,72,19,128,8,9,32,2,316.76,0.19,31.49,201.11,4,2,4.12,734.6,1152.88
549,264,12,22,212,5,30,38,22,38.32,0.2,47.43,82.91,14,2,14.35,870.05,1331.99
